Student ID,Name,Performance (AI),Performance (Web Dev),Performance (Networking),Interest 1,Interest 2,Interest 3,Overall Rating (0-100)
4096,Student_3096,95,97,54,AI,AI,AI,94
4097,Student_3097,93,76,62,Data Science,IoT,Networking,97
4098,Student_3098,80,73,81,Web Dev,Web Dev,Networking,81
4099,Student_3099,69,84,65,Web Dev,Networking,Networking,64
4100,Student_3100,73,95,50,IoT,AI,Networking,72
4101,Student_3101,74,91,62,Web Dev,Data Science,Networking,91
4102,Student_3102,85,88,60,Web Dev,AI,IoT,62
4103,Student_3103,70,75,57,Data Science,IoT,Networking,74
4104,Student_3104,79,98,74,Data Science,Networking,Networking,86
4105,Student_3105,73,87,89,AI,AI,AI,86
4106,Student_3106,93,72,81,Networking,Networking,AI,89
4107,Student_3107,91,71,73,Data Science,Networking,Networking,65
4108,Student_3108,79,53,77,AI,Data Science,IoT,84
4109,Student_3109,71,98,63,Web Dev,Web Dev,Networking,87
4110,Student_3110,77,58,94,AI,IoT,Networking,81
4111,Student_3111,56,53,52,AI,AI,Networking,63
4112,Student_3112,84,56,85,AI,Web Dev,Data Science,74
4113,Student_3113,77,72,76,AI,Data Science,IoT,85
4114,Student_3114,63,51,69,Data Science,Web Dev,Web Dev,77
4115,Student_3115,59,98,96,Networking,Networking,Networking,68
4116,Student_3116,65,73,64,AI,Networking,Web Dev,63
4117,Student_3117,65,89,76,IoT,IoT,IoT,64
4118,Student_3118,80,80,94,Web Dev,AI,Networking,65
4119,Student_3119,91,96,90,Web Dev,AI,Web Dev,71
4120,Student_3120,74,80,77,Web Dev,Data Science,Web Dev,90
4121,Student_3121,62,96,74,Web Dev,IoT,IoT,68
4122,Student_3122,55,89,91,Web Dev,AI,Networking,66
4123,Student_3123,93,97,93,AI,Networking,Data Science,88
4124,Student_3124,58,92,95,Networking,IoT,IoT,73
4125,Student_3125,94,83,82,IoT,Web Dev,Data Science,79
4126,Student_3126,85,73,95,Data Science,IoT,Networking,91
4127,Student_3127,92,98,63,IoT,IoT,Web Dev,81
4128,Student_3128,69,75,57,Data Science,AI,IoT,95
4129,Student_3129,67,65,97,Data Science,Data Science,IoT,77
4130,Student_3130,92,96,63,IoT,Data Science,IoT,99
4131,Student_3131,70,62,50,AI,AI,AI,84
4132,Student_3132,53,64,65,Web Dev,AI,Networking,90
4133,Student_3133,99,76,67,AI,AI,AI,94
4134,Student_3134,82,53,56,Web Dev,Data Science,IoT,85
4135,Student_3135,76,65,64,Networking,AI,IoT,63
4136,Student_3136,56,79,73,Data Science,Web Dev,Data Science,79
4137,Student_3137,55,93,98,IoT,Web Dev,AI,93
4138,Student_3138,64,79,62,Networking,Networking,Web Dev,71
4139,Student_3139,67,85,58,Web Dev,Web Dev,Networking,75
4140,Student_3140,81,52,64,AI,IoT,Web Dev,64
4141,Student_3141,60,71,84,IoT,Networking,Web Dev,94
4142,Student_3142,69,98,73,Data Science,Web Dev,Networking,86
4143,Student_3143,73,71,82,Networking,IoT,IoT,60
4144,Student_3144,64,99,65,Data Science,Web Dev,Data Science,93
4145,Student_3145,97,99,57,Web Dev,IoT,IoT,91
4146,Student_3146,56,98,78,Data Science,AI,IoT,98
4147,Student_3147,70,61,72,AI,IoT,AI,92
4148,Student_3148,91,70,94,Networking,AI,Web Dev,90
4149,Student_3149,75,53,80,Networking,IoT,Web Dev,72
4150,Student_3150,93,80,89,AI,IoT,Web Dev,61
4151,Student_3151,63,93,98,Data Science,Web Dev,Data Science,89
4152,Student_3152,86,80,63,AI,IoT,Data Science,69
4153,Student_3153,70,72,79,IoT,Web Dev,Data Science,82
4154,Student_3154,67,69,88,AI,IoT,Networking,92
4155,Student_3155,54,64,76,Data Science,Data Science,Data Science,98
4156,Student_3156,52,72,96,AI,Networking,AI,88
4157,Student_3157,72,77,65,Web Dev,Web Dev,AI,89
4158,Student_3158,75,65,55,AI,Web Dev,IoT,93
4159,Student_3159,86,86,82,AI,AI,IoT,98
4160,Student_3160,73,70,93,Data Science,Data Science,IoT,76
4161,Student_3161,98,64,67,IoT,AI,IoT,81
4162,Student_3162,68,66,65,IoT,Data Science,AI,64
4163,Student_3163,74,99,61,Data Science,Data Science,IoT,70
4164,Student_3164,70,86,69,Data Science,IoT,AI,81
4165,Student_3165,61,62,94,Data Science,AI,Data Science,91
4166,Student_3166,90,68,89,Web Dev,Networking,Data Science,83
4167,Student_3167,82,79,78,Networking,Data Science,Networking,70
4168,Student_3168,99,94,79,AI,Data Science,IoT,70
4169,Student_3169,53,67,75,Data Science,Web Dev,Data Science,76
4170,Student_3170,91,63,71,Data Science,IoT,Data Science,91
4171,Student_3171,56,85,82,Data Science,Networking,Web Dev,78
4172,Student_3172,71,85,88,IoT,Data Science,Web Dev,86
4173,Student_3173,82,69,96,Data Science,Web Dev,AI,91
4174,Student_3174,66,68,78,AI,AI,Networking,84
4175,Student_3175,73,94,71,Data Science,Data Science,Web Dev,87
4176,Student_3176,83,93,94,AI,Web Dev,Networking,99
4177,Student_3177,77,56,62,Web Dev,AI,Data Science,86
4178,Student_3178,92,93,58,Networking,IoT,AI,73
4179,Student_3179,90,53,73,IoT,AI,Networking,98
4180,Student_3180,88,83,64,AI,Data Science,Web Dev,61
4181,Student_3181,71,51,85,Web Dev,Networking,Data Science,76
4182,Student_3182,98,54,62,Networking,AI,IoT,60
4183,Student_3183,66,59,76,Networking,Networking,Data Science,91
4184,Student_3184,83,81,93,Networking,Networking,Web Dev,78
4185,Student_3185,55,91,86,AI,AI,Web Dev,73
4186,Student_3186,95,90,56,Web Dev,IoT,IoT,90
4187,Student_3187,55,62,57,Data Science,AI,Data Science,77
4188,Student_3188,83,88,86,Web Dev,Web Dev,Networking,73
4189,Student_3189,50,54,90,Web Dev,Networking,Networking,73
4190,Student_3190,59,59,63,Web Dev,Data Science,Data Science,83
4191,Student_3191,70,59,61,AI,Networking,Networking,64
4192,Student_3192,54,87,85,AI,Data Science,Data Science,75
4193,Student_3193,51,76,89,AI,Web Dev,Data Science,64
4194,Student_3194,71,70,66,Web Dev,Web Dev,Web Dev,72
4195,Student_3195,97,57,89,AI,Web Dev,AI,75
4196,Student_3196,51,50,78,Networking,AI,Web Dev,74
4197,Student_3197,59,77,76,AI,Networking,Networking,90
4198,Student_3198,83,98,50,IoT,Data Science,AI,64
4199,Student_3199,65,88,83,AI,Web Dev,Data Science,80
4200,Student_3200,97,63,53,AI,Web Dev,Networking,89
4201,Student_3201,88,70,73,AI,Data Science,IoT,82
4202,Student_3202,71,79,70,AI,Networking,Networking,97
4203,Student_3203,61,70,82,IoT,Networking,AI,88
4204,Student_3204,73,98,56,Data Science,Data Science,AI,72
4205,Student_3205,96,58,50,AI,IoT,Data Science,91
4206,Student_3206,89,66,90,Networking,Networking,IoT,86
4207,Student_3207,87,54,52,IoT,Data Science,Data Science,93
4208,Student_3208,59,80,93,Data Science,Data Science,IoT,92
4209,Student_3209,84,89,64,AI,Web Dev,IoT,63
4210,Student_3210,98,87,80,Data Science,Data Science,Data Science,77
4211,Student_3211,81,92,65,Networking,AI,Networking,65
4212,Student_3212,56,68,59,IoT,Web Dev,Web Dev,87
4213,Student_3213,70,85,78,IoT,Web Dev,IoT,86
4214,Student_3214,69,99,55,Data Science,Networking,AI,85
4215,Student_3215,75,82,78,AI,IoT,Data Science,79
4216,Student_3216,53,62,66,Web Dev,Networking,Networking,72
4217,Student_3217,95,63,71,IoT,AI,IoT,87
4218,Student_3218,71,82,73,Web Dev,Web Dev,Networking,93
4219,Student_3219,64,78,66,IoT,Web Dev,Data Science,82
4220,Student_3220,89,92,70,AI,Data Science,AI,69
4221,Student_3221,70,98,99,AI,IoT,IoT,89
4222,Student_3222,64,85,60,IoT,IoT,IoT,81
4223,Student_3223,71,93,56,Data Science,Data Science,Networking,64
4224,Student_3224,77,59,91,AI,AI,Data Science,68
4225,Student_3225,63,80,88,AI,IoT,Web Dev,63
4226,Student_3226,76,55,54,Networking,Web Dev,IoT,60
4227,Student_3227,90,50,93,AI,AI,AI,93
4228,Student_3228,89,56,97,Networking,Networking,IoT,85
4229,Student_3229,77,76,70,AI,Networking,IoT,77
4230,Student_3230,75,70,67,AI,AI,Web Dev,75
4231,Student_3231,98,77,84,Data Science,Web Dev,Web Dev,82
4232,Student_3232,51,65,69,Data Science,Networking,Data Science,95
4233,Student_3233,74,95,64,AI,Web Dev,IoT,85
4234,Student_3234,52,72,54,IoT,Data Science,IoT,61
4235,Student_3235,57,69,62,IoT,IoT,Networking,64
4236,Student_3236,93,87,61,AI,AI,Networking,88
4237,Student_3237,82,74,70,IoT,IoT,AI,63
4238,Student_3238,91,77,86,AI,Data Science,AI,94
4239,Student_3239,84,54,55,Data Science,Networking,Networking,81
4240,Student_3240,55,70,56,Web Dev,Web Dev,AI,67
4241,Student_3241,88,67,75,Networking,Web Dev,IoT,80
4242,Student_3242,72,96,91,IoT,Data Science,Web Dev,67
4243,Student_3243,74,55,97,IoT,AI,IoT,64
4244,Student_3244,99,78,57,Data Science,IoT,Networking,80
4245,Student_3245,92,68,58,IoT,Networking,Data Science,86
4246,Student_3246,68,82,76,AI,AI,Data Science,97
4247,Student_3247,54,50,53,AI,Data Science,Networking,64
4248,Student_3248,60,94,70,Web Dev,Data Science,IoT,80
4249,Student_3249,61,52,80,Web Dev,Web Dev,AI,67
4250,Student_3250,59,91,70,Web Dev,Networking,AI,81
4251,Student_3251,57,70,89,AI,AI,Data Science,77
4252,Student_3252,73,84,74,Web Dev,Web Dev,Networking,63
4253,Student_3253,77,90,88,Web Dev,Networking,Networking,63
4254,Student_3254,90,89,64,AI,IoT,Web Dev,96
4255,Student_3255,85,52,84,Data Science,IoT,Data Science,74
4256,Student_3256,86,74,98,IoT,Web Dev,Networking,97
4257,Student_3257,70,94,92,Networking,AI,Web Dev,86
4258,Student_3258,57,87,90,AI,Networking,AI,80
4259,Student_3259,58,94,86,AI,IoT,Data Science,63
4260,Student_3260,96,69,91,Networking,IoT,Data Science,70
4261,Student_3261,64,93,96,Networking,AI,Networking,78
4262,Student_3262,97,94,77,Web Dev,Web Dev,Networking,78
4263,Student_3263,95,83,63,Networking,Data Science,IoT,86
4264,Student_3264,89,70,53,IoT,Networking,AI,99
4265,Student_3265,67,97,69,IoT,IoT,AI,87
4266,Student_3266,91,72,83,IoT,Data Science,Web Dev,64
4267,Student_3267,69,55,61,IoT,AI,Web Dev,84
4268,Student_3268,55,62,82,IoT,Web Dev,IoT,62
4269,Student_3269,61,98,73,Web Dev,Networking,AI,85
4270,Student_3270,51,72,69,AI,AI,Web Dev,69
4271,Student_3271,56,58,54,Networking,Web Dev,AI,83
4272,Student_3272,65,66,87,AI,AI,AI,88
4273,Student_3273,52,51,79,Networking,IoT,Web Dev,66
4274,Student_3274,94,68,73,Web Dev,IoT,Networking,82
4275,Student_3275,52,68,92,Web Dev,Data Science,Networking,86
4276,Student_3276,76,56,89,Data Science,AI,Web Dev,68
4277,Student_3277,99,91,56,Data Science,IoT,IoT,62
4278,Student_3278,92,91,85,Web Dev,Web Dev,Data Science,72
4279,Student_3279,89,69,87,Web Dev,Data Science,AI,65
4280,Student_3280,87,58,65,Networking,Networking,Data Science,97
4281,Student_3281,82,66,64,Web Dev,AI,Web Dev,80
4282,Student_3282,77,76,95,AI,IoT,AI,78
4283,Student_3283,50,96,72,Networking,Web Dev,Data Science,84
4284,Student_3284,57,51,61,Web Dev,AI,Networking,98
4285,Student_3285,86,85,78,Networking,Web Dev,IoT,63
4286,Student_3286,81,68,93,Networking,Data Science,Data Science,81
4287,Student_3287,97,66,97,IoT,IoT,IoT,64
4288,Student_3288,92,54,64,Data Science,IoT,Networking,60
4289,Student_3289,86,88,78,Networking,Data Science,Data Science,76
4290,Student_3290,53,67,94,Networking,Web Dev,Web Dev,68
4291,Student_3291,79,56,92,IoT,AI,AI,68
4292,Student_3292,55,66,98,Web Dev,Web Dev,Networking,83
4293,Student_3293,95,88,70,Networking,AI,IoT,69
4294,Student_3294,68,85,64,IoT,Data Science,IoT,79
4295,Student_3295,81,89,63,AI,Networking,Networking,76
4296,Student_3296,58,94,91,IoT,AI,Web Dev,72
4297,Student_3297,61,53,93,Data Science,IoT,Web Dev,88
4298,Student_3298,60,87,65,Data Science,IoT,IoT,95
4299,Student_3299,95,74,64,Web Dev,IoT,Networking,82
4300,Student_3300,65,54,91,Web Dev,Web Dev,Networking,86
4301,Student_3301,50,79,53,Data Science,Web Dev,AI,77
4302,Student_3302,94,61,76,Data Science,Web Dev,IoT,77
4303,Student_3303,70,53,72,Networking,IoT,Web Dev,68
4304,Student_3304,79,73,78,Data Science,AI,Data Science,62
4305,Student_3305,62,78,90,Web Dev,IoT,Web Dev,66
4306,Student_3306,83,58,58,Data Science,AI,Web Dev,74
4307,Student_3307,53,53,92,Web Dev,Web Dev,Data Science,89
4308,Student_3308,77,73,92,AI,Networking,IoT,68
4309,Student_3309,87,63,56,Data Science,Web Dev,AI,86
4310,Student_3310,80,54,91,Web Dev,Data Science,Web Dev,95
4311,Student_3311,76,67,53,IoT,AI,Web Dev,77
4312,Student_3312,54,91,54,Networking,Networking,IoT,90
4313,Student_3313,74,68,54,Web Dev,Web Dev,IoT,76
4314,Student_3314,52,61,60,Data Science,Networking,Networking,65
4315,Student_3315,82,67,90,Data Science,IoT,IoT,98
4316,Student_3316,53,66,77,AI,AI,IoT,84
4317,Student_3317,74,79,65,IoT,Data Science,Web Dev,97
4318,Student_3318,69,73,90,Web Dev,IoT,AI,97
4319,Student_3319,83,60,79,IoT,Networking,Web Dev,90
4320,Student_3320,75,84,53,AI,Web Dev,IoT,88
4321,Student_3321,54,72,51,Networking,AI,Networking,99
4322,Student_3322,84,66,95,IoT,Data Science,AI,68
4323,Student_3323,77,50,52,AI,Web Dev,Networking,60
4324,Student_3324,78,64,99,Web Dev,Data Science,Data Science,75
4325,Student_3325,58,81,70,Networking,AI,Networking,97
4326,Student_3326,87,58,55,Data Science,Networking,Networking,82
4327,Student_3327,99,64,92,AI,Data Science,IoT,67
4328,Student_3328,55,77,67,Data Science,AI,IoT,71
4329,Student_3329,68,73,93,Networking,Data Science,IoT,69
4330,Student_3330,93,84,54,AI,Web Dev,IoT,75
4331,Student_3331,60,71,58,AI,Data Science,IoT,83
4332,Student_3332,51,76,69,Networking,Web Dev,Networking,98
4333,Student_3333,96,68,77,Web Dev,Web Dev,Data Science,67
4334,Student_3334,93,94,75,AI,AI,IoT,70
4335,Student_3335,93,61,67,Networking,IoT,Data Science,85
4336,Student_3336,58,69,68,IoT,Data Science,Data Science,66
4337,Student_3337,70,50,52,Data Science,Networking,Web Dev,74
4338,Student_3338,73,70,58,AI,Web Dev,Web Dev,74
4339,Student_3339,83,98,85,IoT,IoT,AI,62
4340,Student_3340,71,94,80,AI,Web Dev,Web Dev,75
4341,Student_3341,52,50,98,Web Dev,IoT,IoT,74
4342,Student_3342,61,59,66,Networking,IoT,Data Science,84
4343,Student_3343,77,96,72,AI,Networking,AI,92
4344,Student_3344,79,81,83,Networking,IoT,Web Dev,73
4345,Student_3345,75,88,90,AI,Networking,Networking,83
4346,Student_3346,97,71,90,Web Dev,AI,AI,70
4347,Student_3347,70,67,54,Web Dev,Web Dev,IoT,62
4348,Student_3348,77,97,64,IoT,Networking,Data Science,68
4349,Student_3349,75,95,96,Web Dev,Web Dev,IoT,65
4350,Student_3350,82,81,52,Networking,Data Science,IoT,90
4351,Student_3351,70,76,68,Web Dev,AI,Networking,75
4352,Student_3352,84,77,77,AI,Data Science,Networking,70
4353,Student_3353,83,67,52,Web Dev,Data Science,Data Science,76
4354,Student_3354,90,88,87,Networking,IoT,Web Dev,62
4355,Student_3355,96,98,53,AI,IoT,IoT,78
4356,Student_3356,67,78,73,IoT,Data Science,Web Dev,83
4357,Student_3357,60,67,80,IoT,IoT,Data Science,67
4358,Student_3358,72,93,94,IoT,Web Dev,IoT,95
4359,Student_3359,97,57,94,AI,IoT,Web Dev,99
4360,Student_3360,71,80,60,IoT,Data Science,IoT,61
4361,Student_3361,66,83,86,Web Dev,IoT,Networking,82
4362,Student_3362,54,56,50,AI,IoT,Networking,99
4363,Student_3363,93,85,58,AI,Networking,AI,89
4364,Student_3364,60,67,66,AI,Networking,Data Science,84
4365,Student_3365,79,87,50,Data Science,Data Science,Web Dev,66
4366,Student_3366,64,58,52,Networking,Web Dev,IoT,87
4367,Student_3367,76,58,96,Data Science,AI,AI,76
4368,Student_3368,84,95,75,Data Science,AI,Data Science,91
4369,Student_3369,82,57,80,Data Science,Data Science,Data Science,60
4370,Student_3370,69,84,75,Networking,Web Dev,Data Science,86
4371,Student_3371,65,67,72,Data Science,Web Dev,Web Dev,95
4372,Student_3372,83,54,79,IoT,Web Dev,Networking,66
4373,Student_3373,51,63,59,AI,Networking,AI,62
4374,Student_3374,84,77,57,AI,Data Science,Web Dev,89
4375,Student_3375,89,79,93,Web Dev,AI,IoT,60
4376,Student_3376,77,53,74,IoT,Web Dev,Web Dev,93
4377,Student_3377,96,88,71,Networking,Data Science,IoT,97
4378,Student_3378,88,69,64,AI,AI,IoT,95
4379,Student_3379,55,74,90,Data Science,Networking,Data Science,92
4380,Student_3380,58,77,59,Web Dev,IoT,Web Dev,75
4381,Student_3381,69,61,69,Web Dev,AI,Networking,97
4382,Student_3382,50,51,90,AI,AI,IoT,70
4383,Student_3383,57,92,96,IoT,AI,Data Science,67
4384,Student_3384,72,63,72,Web Dev,IoT,Networking,60
4385,Student_3385,52,71,50,AI,Web Dev,Web Dev,73
4386,Student_3386,53,80,51,IoT,IoT,Networking,89
4387,Student_3387,74,72,68,AI,AI,Web Dev,80
4388,Student_3388,96,97,63,AI,Networking,IoT,80
4389,Student_3389,87,69,57,IoT,AI,AI,93
4390,Student_3390,64,87,87,IoT,Networking,AI,97
4391,Student_3391,70,53,61,IoT,Data Science,IoT,85
4392,Student_3392,84,64,75,AI,Networking,Networking,73
4393,Student_3393,95,73,76,Web Dev,AI,Web Dev,99
4394,Student_3394,63,74,78,Networking,IoT,AI,94
4395,Student_3395,85,50,64,Networking,AI,Web Dev,77
4396,Student_3396,61,56,95,AI,AI,IoT,79
4397,Student_3397,66,80,50,AI,Data Science,Networking,68
4398,Student_3398,88,61,92,Web Dev,Web Dev,Web Dev,92
4399,Student_3399,58,91,77,IoT,AI,Networking,63
4400,Student_3400,84,54,52,AI,Data Science,AI,63
4401,Student_3401,62,93,67,Data Science,IoT,Web Dev,75
4402,Student_3402,64,99,83,IoT,Data Science,Data Science,85
4403,Student_3403,67,91,81,AI,Data Science,AI,65
4404,Student_3404,82,87,78,Data Science,Networking,Networking,96
4405,Student_3405,55,61,74,Web Dev,Web Dev,IoT,81
4406,Student_3406,76,88,75,Data Science,Web Dev,Data Science,98
4407,Student_3407,72,67,88,AI,IoT,Web Dev,66
4408,Student_3408,76,51,57,Networking,Data Science,AI,89
4409,Student_3409,83,59,68,AI,IoT,Web Dev,69
4410,Student_3410,95,64,96,Networking,IoT,Web Dev,74
4411,Student_3411,87,79,91,Web Dev,Web Dev,Data Science,65
4412,Student_3412,63,93,71,Web Dev,Web Dev,Data Science,83
4413,Student_3413,85,66,78,IoT,Web Dev,Data Science,61
4414,Student_3414,57,53,82,IoT,AI,Data Science,99
4415,Student_3415,84,56,87,Networking,Data Science,IoT,74
4416,Student_3416,68,90,94,Networking,IoT,Networking,80
4417,Student_3417,79,80,95,Web Dev,Data Science,Data Science,77
4418,Student_3418,63,88,84,Data Science,IoT,AI,64
4419,Student_3419,69,83,92,Networking,IoT,Web Dev,84
4420,Student_3420,98,55,52,Networking,IoT,Data Science,95
4421,Student_3421,74,99,68,Data Science,IoT,AI,69
4422,Student_3422,89,87,59,IoT,Networking,IoT,82
4423,Student_3423,73,94,76,IoT,Networking,AI,83
4424,Student_3424,63,83,64,Networking,AI,AI,69
4425,Student_3425,75,93,60,IoT,Web Dev,IoT,65
4426,Student_3426,87,64,96,IoT,IoT,IoT,72
4427,Student_3427,72,63,75,IoT,Data Science,Web Dev,80
4428,Student_3428,71,55,73,Web Dev,Networking,Data Science,91
4429,Student_3429,97,99,62,AI,Web Dev,AI,74
4430,Student_3430,68,86,81,Networking,AI,Networking,61
4431,Student_3431,95,99,86,Networking,Web Dev,Networking,74
4432,Student_3432,52,81,53,Web Dev,IoT,Web Dev,76
4433,Student_3433,91,52,62,AI,Web Dev,Networking,79
4434,Student_3434,68,52,58,AI,IoT,Web Dev,65
4435,Student_3435,58,71,98,Web Dev,Networking,Data Science,74
4436,Student_3436,77,71,83,Data Science,Networking,Web Dev,76
4437,Student_3437,69,59,86,Data Science,IoT,IoT,85
4438,Student_3438,94,52,97,AI,Data Science,IoT,81
4439,Student_3439,56,61,56,Data Science,Networking,IoT,68
4440,Student_3440,63,78,50,Data Science,Data Science,IoT,71
4441,Student_3441,58,97,61,Data Science,IoT,IoT,81
4442,Student_3442,68,66,70,AI,IoT,IoT,82
4443,Student_3443,96,56,60,Data Science,Networking,IoT,96
4444,Student_3444,63,62,93,Networking,Data Science,IoT,73
4445,Student_3445,87,51,93,AI,IoT,IoT,83
4446,Student_3446,85,53,93,Web Dev,Networking,Data Science,67
4447,Student_3447,89,59,63,Data Science,IoT,IoT,85
4448,Student_3448,66,88,83,IoT,Web Dev,Web Dev,91
4449,Student_3449,79,73,83,AI,Web Dev,Data Science,87
4450,Student_3450,58,66,74,Web Dev,Networking,Networking,91
4451,Student_3451,82,55,53,Networking,IoT,AI,81
4452,Student_3452,74,68,75,Web Dev,Networking,Data Science,68
4453,Student_3453,63,54,65,Data Science,AI,IoT,62
4454,Student_3454,60,81,59,IoT,Networking,Data Science,84
4455,Student_3455,84,59,94,Data Science,Networking,AI,98
4456,Student_3456,90,58,51,Web Dev,Web Dev,AI,71
4457,Student_3457,63,76,84,AI,Web Dev,IoT,88
4458,Student_3458,79,62,68,IoT,IoT,IoT,62
4459,Student_3459,90,68,55,IoT,Networking,Web Dev,82
4460,Student_3460,53,70,68,Web Dev,Networking,AI,82
4461,Student_3461,53,73,57,Data Science,IoT,IoT,77
4462,Student_3462,77,87,63,Web Dev,Data Science,AI,70
4463,Student_3463,57,53,59,IoT,IoT,Web Dev,95
4464,Student_3464,51,73,52,Web Dev,Web Dev,Networking,85
4465,Student_3465,90,84,87,IoT,Web Dev,AI,67
4466,Student_3466,95,52,78,Data Science,Networking,Web Dev,87
4467,Student_3467,71,53,64,AI,Web Dev,Web Dev,77
4468,Student_3468,90,86,72,AI,IoT,Web Dev,72
4469,Student_3469,65,89,72,Web Dev,Networking,Data Science,95
4470,Student_3470,78,97,67,IoT,IoT,IoT,99
4471,Student_3471,98,84,95,AI,IoT,AI,71
4472,Student_3472,97,80,68,IoT,Networking,Data Science,81
4473,Student_3473,79,93,77,Data Science,Data Science,AI,61
4474,Student_3474,61,74,75,Web Dev,Web Dev,Data Science,99
4475,Student_3475,84,89,59,IoT,AI,IoT,87
4476,Student_3476,60,62,96,Web Dev,AI,Web Dev,72
4477,Student_3477,95,53,53,IoT,AI,AI,92
4478,Student_3478,99,95,51,IoT,Web Dev,Web Dev,62
4479,Student_3479,70,63,52,Data Science,Data Science,IoT,93
4480,Student_3480,70,62,56,Web Dev,IoT,AI,82
4481,Student_3481,54,76,65,Networking,Networking,Networking,91
